,Incident Type,Response Time,minute
3927,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),189,60
4120,Fire+AC0-2nd Alarm,144,60
4383,Fire+AC0-2nd Alarm,207,60
753,Fire+AC0-3rd Alarm,195,60
4434,Fire+AC0-3rd Alarm,2434,60
889,Fire+AC0-3rd Alarm,195,60
4936,Fire+AC0-2nd Alarm,139,60
5810,Fire+AC0-2nd Alarm,279,60
825,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),75,60
1982,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),174,60
2006,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),97,60
955,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),195,60
3604,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),146,60
2007,Fire+AC0-1st Alarm,114,60
2035,Fire+AC0-1st Alarm,152,60
2250,Fire+AC0-1st Alarm,131,60
755,Fire+AC0-1st Alarm,220,60
2325,Fire+AC0-2nd Alarm,158,60
2326,Fire+AC0-10+AC0-76 (Commercial High Rise Fire),51,60
2327,Fire+AC0-Haz Mat,82,60
2687,Fire+AC0-Other,378,60
2749,Fire+AC0-2nd Alarm,85,60
3139,Fire+AC0-10+AC0-77 (Residential High Rise Fire),635,60
3292,Fire+AC0-4th Alarm,534,60
3293,Fire+AC0-2nd Alarm,165,60
861,Fire+AC0-2nd Alarm,195,60
3700,Fire+AC0-Manhole,112,60
4006,Fire+AC0-Sensitive Location,65,60
4362,Fire+AC0-Sensitive Location,54,60
4562,Fire+AC0-2nd Alarm,195,60
1025,Fire+AC0-2nd Alarm,157,60
