,Incident Type,Response Time,minute
8072,Structural+AC0-Stability Problem,122,60
8076,Structural+AC0-Elevator,199,60
8079,Structural+AC0-Life Safety Violations,38,60
8080,Structural+AC0-Stability Problem,47,60
8104,Structural+AC0-Other,6234,60
8091,Structural+AC0-Construction Accident,51,60
8095,Structural+AC0-Stability Problem,429,60
8112,Structural+AC0-Other,5874,60
8101,Structural+AC0-Scaffold,479,60
8100,Structural+AC0-Collapse,80,60
8123,Structural+AC0-Construction Accident,79,60
8127,Structural+AC0-Confined Space,48,60
8151,Structural+AC0-Scaffold,965,60
8170,Structural+AC0-Falling Debris,2383,60
8173,Structural+AC0-Crane,66,60
8174,Structural+AC0-Confined Space,18,60
8177,Structural+AC0-Crane,70,60
8181,Structural+AC0-Elevator,7,60
8194,Structural+AC0-Scaffold,552,60
8201,Structural+AC0-Collapse,44,60
8206,Structural+AC0-Parapet,1338,60
8220,Structural+AC0-Other,321,60
8239,Structural+AC0-Scaffold,140,60
8241,Structural+AC0-Stability Problem,155,60
8248,Structural+AC0-Street Collapse,718,60
8262,Structural+AC0-Street Collapse,1536,60
8264,Structural+AC0-Construction Accident,138,60
8285,Structural+AC0-Crane,6234,60
8272,Structural+AC0-Construction Accident,114,60
8274,Structural+AC0-Other,135,60
8286,Structural+AC0-Stability Problem,128,60
8398,Structural+AC0-Crane,6234,60
8319,Structural+AC0-Construction Accident,71,60
8320,Structural+AC0-Falling Debris,86,60
8329,Structural+AC0-Crane,721,60
8357,Structural+AC0-Street Collapse,6234,60
8344,Structural+AC0-Stability Problem,4127,60
8340,Structural+AC0-Partial Collapse,1375,60
8362,Structural+AC0-Collapse,6234,60
8339,Structural+AC0-Bricks,891,60
8345,Structural+AC0-Bricks,1365,60
8346,Structural+AC0-Falling Debris,164,60
8349,Structural+AC0-Crane,1093,60
8354,Structural+AC0-Street Collapse,1023,60
8359,Structural+AC0-Street Collapse,39,60
8383,Structural+AC0-Street Collapse,1295,60
8378,Structural+AC0-Other,127,60
8399,Structural+AC0-Partial Collapse,2730,60
8396,Structural+AC0-Collapse,85,60
8417,Structural+AC0-Other,6234,60
8406,Structural+AC0-Other,378,60
8414,Structural+AC0-Street Collapse,3873,60
8419,Structural+AC0-Scaffold,81,60
8429,Structural+AC0-Stability Problem,117,60
8449,Structural+AC0-Other,160,60
8448,Structural+AC0-Other,557,60
8454,Structural+AC0-Scaffold,195,60
8455,Structural+AC0-Sidewalk Shed,193,60
8458,Structural+AC0-Other,68,60
8467,Structural+AC0-Collapse,4305,60
8529,Structural+AC0-Stability Problem,259,60
8466,Structural+AC0-Crane,201,60
8468,Structural+AC0-Scaffold,44,60
8478,Structural+AC0-Partial Collapse,1545,60
8492,Structural+AC0-Partial Collapse,6234,60
8476,Structural+AC0-Falling Debris,505,60
8474,Structural+AC0-Crane,23,60
8480,Structural+AC0-Other,1786,60
8485,Structural+AC0-Stability Problem,3956,60
8487,Structural+AC0-Scaffold,133,60
8490,Structural+AC0-Stability Problem,154,60
8491,Structural+AC0-Other,125,60
8504,Structural+AC0-Falling Debris,950,60
8534,Structural+AC0-Evacuation,6234,60
8527,Structural+AC0-Evacuation,6234,60
8518,Structural+AC0-Other,643,60
8517,Structural+AC0-Construction Accident,222,60
8525,Structural+AC0-Crane,71,60
8528,Structural+AC0-Collapse,523,60
8531,Structural+AC0-Stability Problem,259,60
8540,Structural+AC0-Sidewalk Collapse,1899,60
8595,Structural+AC0-Collapse,6234,60
8550,Structural+AC0-Stability Problem,405,60
8558,Structural+AC0-Street Collapse,5343,60
8553,Structural+AC0-Other,113,60
8565,Structural+AC0-Stability Problem,2711,60
8569,Structural+AC0-Stability Problem,111,60
8571,Structural+AC0-Scaffold,353,60
8575,Structural+AC0-Bridge,198,60
8576,Structural+AC0-Scaffold,899,60
8581,Structural+AC0-Scaffold,362,60
8587,Structural+AC0-Other,3120,60
8583,Structural+AC0-Scaffold,220,60
8586,Structural+AC0-Sidewalk Collapse,303,60
8591,Structural+AC0-Scaffold,1436,60
8596,Structural+AC0-Scaffold,60,60
8597,Structural+AC0-Sidewalk Shed,462,60
8606,Structural+AC0-Bridge,172,60
8610,Structural+AC0-Other,1099,60
8611,Structural+AC0-Other,1452,60
8612,Structural+AC0-Stability Problem,405,60
8641,Structural+AC0-Collapse,6234,60
8615,Structural+AC0-Other,97,60
8620,Structural+AC0-Stability Problem,38,60
8621,Structural+AC0-Collapse,91,60
8625,Structural+AC0-Sidewalk Shed,396,60
8626,Structural+AC0-Falling Debris,168,60
8753,Structural+AC0-Life Safety Violations,6234,60
8628,Structural+AC0-Falling Debris,56,60
8629,Structural+AC0-Scaffold,56,60
8631,Structural+AC0-Other,434,60
8635,Structural+AC0-Collapse,423,60
8638,Structural+AC0-Street Collapse,150,60
8636,Structural+AC0-Scaffold,32,60
8643,Structural+AC0-Crane,104,60
8647,Structural+AC0-Scaffold,298,60
8651,Structural+AC0-Other,57,60
8649,Structural+AC0-Scaffold,25,60
8655,Structural+AC0-Construction Accident,125,60
8663,Structural+AC0-Construction Accident,9,60
8668,Structural+AC0-Collapse,1209,60
8670,Structural+AC0-Bricks,197,60
8678,Structural+AC0-Other,259,60
8680,Structural+AC0-Partial Collapse,193,60
8683,Structural+AC0-Collapse,14,60
8682,Structural+AC0-Partial Collapse,3,60
8690,Structural+AC0-Scaffold,179,60
8697,Structural+AC0-Bricks,168,60
8699,Structural+AC0-Crane,157,60
8720,Structural+AC0-Partial Collapse,288,60
8723,Structural+AC0-Evacuation,198,60
8722,Structural+AC0-Scaffold,101,60
8736,Structural+AC0-Bridge,229,60
8747,Structural+AC0-Stability Problem,126,60
8749,Structural+AC0-Other,964,60
8752,Structural+AC0-Life Safety Violations,2421,60
8758,Structural+AC0-Life Safety Violations,200,60
3992,Structural+AC0-Partial Collapse,259,60
5423,Structural+AC0-Partial Collapse,259,60
8788,Structural+AC0-Partial Collapse,6234,60
3999,Structural+AC0-Partial Collapse,259,60
8766,Structural+AC0-Construction Accident,69,60
8771,Structural+AC0-Stability Problem,243,60
8773,Structural+AC0-Other,554,60
8774,Structural+AC0-Crane,117,60
8782,Structural+AC0-Collapse,701,60
8790,Structural+AC0-Scaffold,221,60
8792,Structural+AC0-Construction Accident,200,60
8842,Structural+AC0-Stability Problem,901,60
5255,Structural+AC0-Stability Problem,150,60
2079,Structural+AC0-Falling Debris,259,60
3676,Structural+AC0-Falling Debris,259,60
3757,Structural+AC0-Falling Debris,259,60
8854,Structural+AC0-Falling Debris,6234,60
4722,Structural+AC0-Falling Debris,259,60
2078,Structural+AC0-Construction Accident,259,60
8850,Structural+AC0-Construction Accident,2235,60
8848,Structural+AC0-Other,399,60
8851,Structural+AC0-Scaffold,261,60
8858,Structural+AC0-Construction Accident,440,60
8860,Structural+AC0-Partial Collapse,138,60
4410,Structural+AC0-Other,259,60
4429,Structural+AC0-Other,259,60
1815,Structural+AC0-Other,259,60
4055,Structural+AC0-Other,259,60
1829,Structural+AC0-Other,259,60
3014,Structural+AC0-Other,259,60
3433,Structural+AC0-Other,259,60
1612,Structural+AC0-Other,259,60
8944,Structural+AC0-Other,6234,60
8870,Structural+AC0-Construction Accident,28,60
8875,Structural+AC0-Construction Accident,88,60
8881,Structural+AC0-Crane,3434,60
1730,Structural+AC0-Crane,259,60
4647,Structural+AC0-Crane,259,60
8902,Structural+AC0-Collapse,104,60
4139,Structural+AC0-Construction Accident,259,60
8909,Structural+AC0-Construction Accident,920,60
4140,Structural+AC0-Street Collapse,259,60
4325,Structural+AC0-Street Collapse,259,60
4439,Structural+AC0-Street Collapse,259,60
2998,Structural+AC0-Street Collapse,259,60
8938,Structural+AC0-Street Collapse,6234,60
3073,Structural+AC0-Street Collapse,259,60
4367,Structural+AC0-Street Collapse,259,60
4360,Structural+AC0-Street Collapse,259,60
8913,Structural+AC0-Other,582,60
8925,Structural+AC0-Partial Collapse,517,60
8926,Structural+AC0-Collapse,259,60
3072,Structural+AC0-Collapse,259,60
4052,Structural+AC0-Life Safety Violations,1637,60
2990,Structural+AC0-Life Safety Violations,259,60
8941,Structural+AC0-Life Safety Violations,2990,60
8946,Structural+AC0-Sidewalk Collapse,86,60
8955,Structural+AC0-Collapse,2,60
8968,Structural+AC0-Scaffold,622,60
1467,Structural+AC0-Demolition,259,60
8971,Structural+AC0-Demolition,1057,60
8972,Structural+AC0-Scaffold,73,60
8977,Structural+AC0-Other,159,60
8978,Structural+AC0-Collapse,143,60
8983,Structural+AC0-Confined Space,116,60
3210,Structural+AC0-Sidewalk Collapse,6234,60
1398,Structural+AC0-Sidewalk Collapse,259,60
3504,Structural+AC0-Sidewalk Collapse,259,60
1412,Structural+AC0-Sidewalk Collapse,259,60
2370,Structural+AC0-Sidewalk Collapse,259,60
1,Structural+AC0-Sidewalk Collapse,259,60
2357,Structural+AC0-Sidewalk Collapse,6234,60
1416,Structural+AC0-Sidewalk Collapse,259,60
1405,Structural+AC0-Sidewalk Collapse,259,60
298,Structural+AC0-Sidewalk Collapse,6234,60
8991,Structural+AC0-Elevator,69,60
968,Structural+AC0-Construction Accident,27,60
2096,Structural+AC0-Bricks,380,60
2488,Structural+AC0-Construction Accident,35,60
5878,Structural+AC0-Collapse,22,60
45,Structural+AC0-Crane,259,60
3785,Structural+AC0-Crane,6234,60
9,Structural+AC0-Crane,259,60
140,Structural+AC0-Crane,259,60
582,Structural+AC0-Crane,259,60
647,Structural+AC0-Crane,259,60
2514,Structural+AC0-Crane,259,60
20,Structural+AC0-Crane,259,60
5032,Structural+AC0-Falling Debris,44,60
12,Structural+AC0-Collapse,259,60
5817,Structural+AC0-Collapse,259,60
5341,Structural+AC0-Collapse,2958,60
3320,Structural+AC0-Sidewalk Shed,88,60
2151,Structural+AC0-Crane,4465,60
22,Structural+AC0-Crane,259,60
1619,Structural+AC0-Crane,259,60
4416,Structural+AC0-Other,6234,60
1001,Structural+AC0-Other,259,60
1187,Structural+AC0-Construction Accident,586,60
1162,Structural+AC0-Other,209,60
1024,Structural+AC0-Crane,213,60
3595,Structural+AC0-Partial Collapse,108,60
4163,Structural+AC0-Construction Accident,33,60
217,Structural+AC0-Crane,2326,60
3017,Structural+AC0-Crane,6234,60
17,Structural+AC0-Crane,259,60
18,Structural+AC0-Crane,259,60
230,Structural+AC0-Crane,259,60
5387,Structural+AC0-Crane,3791,60
4767,Structural+AC0-Collapse,502,60
1107,Structural+AC0-Life Safety Violations,6234,60
224,Structural+AC0-Life Safety Violations,202,60
2992,Structural+AC0-Life Safety Violations,6234,60
2011,Structural+AC0-Life Safety Violations,259,60
2073,Structural+AC0-Life Safety Violations,259,60
5486,Structural+AC0-Bricks,453,60
5819,Structural+AC0-Life Safety Violations,318,60
2966,Structural+AC0-Falling Debris,59,60
4164,Structural+AC0-Construction Accident,844,60
1072,Structural+AC0-Street Collapse,835,60
2852,Structural+AC0-Confined Space,50,60
5233,Structural+AC0-Bricks,4537,60
4313,Structural+AC0-Bricks,259,60
2432,Structural+AC0-Bricks,259,60
4138,Structural+AC0-Other,563,60
3597,Structural+AC0-Street Collapse,114,60
3463,Structural+AC0-Evacuation,513,60
5083,Structural+AC0-Street Collapse,4436,60
35,Structural+AC0-Street Collapse,259,60
5797,Structural+AC0-Other,169,60
3787,Structural+AC0-Falling Debris,14,60
4769,Structural+AC0-Other,279,60
5195,Structural+AC0-Falling Debris,780,60
4988,Structural+AC0-Collapse,117,60
113,Structural+AC0-Street Collapse,259,60
4165,Structural+AC0-Street Collapse,6234,60
1994,Structural+AC0-Street Collapse,259,60
76,Structural+AC0-Street Collapse,259,60
1828,Structural+AC0-Street Collapse,259,60
91,Structural+AC0-Street Collapse,259,60
1925,Structural+AC0-Street Collapse,259,60
114,Structural+AC0-Street Collapse,259,60
1447,Structural+AC0-Other,56,60
3363,Structural+AC0-Other,64,60
5798,Structural+AC0-Other,44,60
5007,Structural+AC0-Falling Debris,373,60
5034,Structural+AC0-Demolition,112,60
5059,Structural+AC0-Street Collapse,793,60
126,Structural+AC0-Street Collapse,259,60
1900,Structural+AC0-Stability Problem,474,60
2287,Structural+AC0-Construction Accident,296,60
2796,Structural+AC0-Stability Problem,161,60
1589,Structural+AC0-Stability Problem,259,60
1098,Structural+AC0-Falling Debris,103,60
146,Structural+AC0-Street Collapse,259,60
1552,Structural+AC0-Street Collapse,1014,60
204,Structural+AC0-Partial Collapse,259,60
1584,Structural+AC0-Partial Collapse,259,60
150,Structural+AC0-Partial Collapse,259,60
1523,Structural+AC0-Partial Collapse,259,60
2493,Structural+AC0-Partial Collapse,6234,60
125,Structural+AC0-Partial Collapse,259,60
5898,Structural+AC0-Life Safety Violations,61,60
4020,Structural+AC0-Elevator,75,60
1105,Structural+AC0-Crane,1250,60
328,Structural+AC0-Stability Problem,259,60
1114,Structural+AC0-Stability Problem,4091,60
2383,Structural+AC0-Stability Problem,259,60
1448,Structural+AC0-Falling Debris,40,60
3408,Structural+AC0-Partial Collapse,283,60
3570,Structural+AC0-Other,130,60
3994,Structural+AC0-Demolition,38,60
313,Structural+AC0-Other,259,60
2536,Structural+AC0-Other,259,60
2664,Structural+AC0-Other,259,60
5505,Structural+AC0-Other,6234,60
5262,Structural+AC0-Construction Accident,144,60
1975,Structural+AC0-Other,1292,60
1742,Structural+AC0-Confined Space,45,60
400,Structural+AC0-Falling Debris,259,60
4166,Structural+AC0-Falling Debris,1345,60
4370,Structural+AC0-Other,109,60
4943,Structural+AC0-Stability Problem,105,60
1641,Structural+AC0-Construction Accident,332,60
6004,Structural+AC0-Confined Space,451,60
240,Structural+AC0-Street Collapse,259,60
4441,Structural+AC0-Street Collapse,1463,60
1142,Structural+AC0-Scaffold,242,60
1712,Structural+AC0-Evacuation,2630,60
1518,Structural+AC0-Evacuation,259,60
1508,Structural+AC0-Evacuation,259,60
51,Structural+AC0-Construction Accident,259,60
1954,Structural+AC0-Construction Accident,2439,60
1511,Structural+AC0-Construction Accident,259,60
2125,Structural+AC0-Partial Collapse,319,60
2099,Structural+AC0-Other,59,60
3648,Structural+AC0-Collapse,103,60
3742,Structural+AC0-Partial Collapse,82,60
4771,Structural+AC0-Stability Problem,684,60
1397,Structural+AC0-Falling Debris,259,60
5236,Structural+AC0-Falling Debris,901,60
5263,Structural+AC0-Street Collapse,528,60
5363,Structural+AC0-Street Collapse,585,60
1265,Structural+AC0-Crane,233,60
5982,Structural+AC0-Stability Problem,525,60
5658,Structural+AC0-Demolition,241,60
380,Structural+AC0-Demolition,259,60
1309,Structural+AC0-Other,197,60
1224,Structural+AC0-Construction Accident,35,60
6062,Structural+AC0-Stability Problem,306,60
3342,Structural+AC0-Street Collapse,204,60
4528,Structural+AC0-Parapet,1048,60
98,Structural+AC0-Collapse,259,60
5110,Structural+AC0-Collapse,1832,60
1148,Structural+AC0-Collapse,6234,60
1234,Structural+AC0-Collapse,259,60
1171,Structural+AC0-Collapse,259,60
6036,Structural+AC0-Other,809,60
5450,Structural+AC0-Life Safety Violations,182,60
592,Structural+AC0-Other,473,60
1166,Structural+AC0-Other,1366,60
281,Structural+AC0-Other,259,60
3182,Structural+AC0-Other,5826,60
1157,Structural+AC0-Other,259,60
1144,Structural+AC0-Other,259,60
5993,Structural+AC0-Construction Accident,18,60
2211,Structural+AC0-Stability Problem,290,60
4094,Structural+AC0-Street Collapse,5351,60
593,Structural+AC0-Street Collapse,259,60
591,Structural+AC0-Street Collapse,259,60
1158,Structural+AC0-Street Collapse,259,60
4488,Structural+AC0-Stability Problem,1355,60
959,Structural+AC0-Stability Problem,259,60
1225,Structural+AC0-Collapse,98,60
1603,Structural+AC0-Life Safety Violations,87,60
1623,Structural+AC0-Other,156,60
3048,Structural+AC0-Scaffold,109,60
1394,Structural+AC0-Construction Accident,18,60
2351,Structural+AC0-Construction Accident,213,60
2938,Structural+AC0-Construction Accident,89,60
6037,Structural+AC0-Collapse,2622,60
1126,Structural+AC0-Collapse,259,60
622,Structural+AC0-Collapse,259,60
5489,Structural+AC0-Partial Collapse,910,60
6159,Structural+AC0-Other,741,60
3944,Structural+AC0-Street Collapse,259,60
490,Structural+AC0-Street Collapse,259,60
2280,Structural+AC0-Street Collapse,259,60
3940,Structural+AC0-Street Collapse,259,60
1203,Structural+AC0-Street Collapse,259,60
1356,Structural+AC0-Street Collapse,259,60
575,Structural+AC0-Street Collapse,259,60
1276,Structural+AC0-Street Collapse,259,60
244,Structural+AC0-Street Collapse,259,60
505,Structural+AC0-Street Collapse,259,60
1106,Structural+AC0-Street Collapse,259,60
405,Structural+AC0-Street Collapse,259,60
510,Structural+AC0-Street Collapse,259,60
2441,Structural+AC0-Street Collapse,259,60
2416,Structural+AC0-Street Collapse,259,60
840,Structural+AC0-Street Collapse,259,60
3920,Structural+AC0-Street Collapse,259,60
2575,Structural+AC0-Street Collapse,6234,60
816,Structural+AC0-Street Collapse,259,60
314,Structural+AC0-Street Collapse,259,60
1995,Structural+AC0-Street Collapse,259,60
976,Structural+AC0-Street Collapse,259,60
2367,Structural+AC0-Street Collapse,259,60
250,Structural+AC0-Street Collapse,259,60
826,Structural+AC0-Street Collapse,259,60
249,Structural+AC0-Street Collapse,259,60
191,Structural+AC0-Street Collapse,259,60
187,Structural+AC0-Street Collapse,259,60
255,Structural+AC0-Street Collapse,259,60
2186,Structural+AC0-Street Collapse,259,60
2150,Structural+AC0-Street Collapse,259,60
2013,Structural+AC0-Street Collapse,259,60
2143,Structural+AC0-Street Collapse,259,60
1449,Structural+AC0-Street Collapse,259,60
1349,Structural+AC0-Street Collapse,259,60
2394,Structural+AC0-Street Collapse,259,60
2175,Structural+AC0-Street Collapse,259,60
1280,Structural+AC0-Street Collapse,259,60
1597,Structural+AC0-Street Collapse,259,60
489,Structural+AC0-Street Collapse,259,60
2197,Structural+AC0-Street Collapse,259,60
264,Structural+AC0-Street Collapse,259,60
2032,Structural+AC0-Street Collapse,259,60
337,Structural+AC0-Street Collapse,6234,60
1201,Structural+AC0-Street Collapse,259,60
2209,Structural+AC0-Street Collapse,259,60
128,Structural+AC0-Street Collapse,259,60
3949,Structural+AC0-Street Collapse,259,60
1245,Structural+AC0-Street Collapse,259,60
242,Structural+AC0-Street Collapse,259,60
1246,Structural+AC0-Street Collapse,259,60
630,Structural+AC0-Street Collapse,259,60
5606,Structural+AC0-Other,29,60
5644,Structural+AC0-Construction Accident,35,60
227,Structural+AC0-Collapse,259,60
2154,Structural+AC0-Collapse,2078,60
5677,Structural+AC0-Construction Accident,26,60
2030,Structural+AC0-Bricks,259,60
1177,Structural+AC0-Bricks,1599,60
3468,Structural+AC0-Partial Collapse,367,60
1244,Structural+AC0-Cracks,392,60
1196,Structural+AC0-Cracks,6234,60
1361,Structural+AC0-Collapse,259,60
815,Structural+AC0-Collapse,259,60
1323,Structural+AC0-Collapse,259,60
652,Structural+AC0-Collapse,259,60
878,Structural+AC0-Collapse,259,60
864,Structural+AC0-Collapse,259,60
631,Structural+AC0-Collapse,259,60
248,Structural+AC0-Collapse,259,60
5564,Structural+AC0-Collapse,6234,60
978,Structural+AC0-Collapse,259,60
225,Structural+AC0-Collapse,259,60
1247,Structural+AC0-Collapse,259,60
2180,Structural+AC0-Falling Debris,105,60
2355,Structural+AC0-Partial Collapse,163,60
3183,Structural+AC0-Sidewalk Collapse,780,60
4194,Structural+AC0-Other,65,60
5490,Structural+AC0-Collapse,606,60
1298,Structural+AC0-Stability Problem,259,60
2350,Structural+AC0-Stability Problem,259,60
4746,Structural+AC0-Stability Problem,6234,60
2875,Structural+AC0-Stability Problem,259,60
1357,Structural+AC0-Stability Problem,259,60
2396,Structural+AC0-Stability Problem,259,60
259,Structural+AC0-Stability Problem,259,60
3123,Structural+AC0-Stability Problem,259,60
262,Structural+AC0-Stability Problem,259,60
2466,Structural+AC0-Stability Problem,259,60
558,Structural+AC0-Stability Problem,259,60
1202,Structural+AC0-Stability Problem,259,60
284,Structural+AC0-Stability Problem,259,60
1172,Structural+AC0-Stability Problem,259,60
1515,Structural+AC0-Stability Problem,259,60
1208,Structural+AC0-Stability Problem,259,60
1268,Structural+AC0-Scaffold,171,60
2656,Structural+AC0-Scaffold,426,60
2854,Structural+AC0-Falling Debris,487,60
4577,Structural+AC0-Stability Problem,78,60
1231,Structural+AC0-Construction Accident,127,60
2803,Structural+AC0-Other,147,60
4707,Structural+AC0-Construction Accident,36,60
5645,Structural+AC0-Scaffold,24,60
2804,Structural+AC0-Scaffold,314,60
2605,Structural+AC0-Falling Debris,92,60
4866,Structural+AC0-Sidewalk Shed,68,60
5972,Structural+AC0-Other,4075,60
560,Structural+AC0-Other,259,60
1314,Structural+AC0-Other,162,60
1236,Structural+AC0-Scaffold,247,60
1575,Structural+AC0-Street Collapse,441,60
4347,Structural+AC0-Other,5756,60
408,Structural+AC0-Other,259,60
5587,Structural+AC0-Sidewalk Collapse,338,60
2016,Structural+AC0-Life Safety Violations,259,60
2443,Structural+AC0-Life Safety Violations,259,60
1384,Structural+AC0-Life Safety Violations,259,60
362,Structural+AC0-Life Safety Violations,259,60
5329,Structural+AC0-Life Safety Violations,6234,60
411,Structural+AC0-Life Safety Violations,259,60
2228,Structural+AC0-Life Safety Violations,6234,60
1721,Structural+AC0-Life Safety Violations,259,60
2482,Structural+AC0-Life Safety Violations,259,60
2879,Structural+AC0-Life Safety Violations,259,60
1237,Structural+AC0-Elevator,490,60
4557,Structural+AC0-Stability Problem,365,60
417,Structural+AC0-Partial Collapse,259,60
5547,Structural+AC0-Partial Collapse,771,60
423,Structural+AC0-Stability Problem,259,60
426,Structural+AC0-Stability Problem,259,60
1861,Structural+AC0-Stability Problem,259,60
412,Structural+AC0-Stability Problem,259,60
643,Structural+AC0-Stability Problem,259,60
1004,Structural+AC0-Stability Problem,259,60
1005,Structural+AC0-Stability Problem,259,60
2215,Structural+AC0-Stability Problem,6234,60
1866,Structural+AC0-Stability Problem,259,60
5410,Structural+AC0-Collapse,152,60
644,Structural+AC0-Falling Debris,259,60
5910,Structural+AC0-Falling Debris,1365,60
5702,Structural+AC0-Partial Collapse,325,60
1893,Structural+AC0-Confined Space,259,60
5723,Structural+AC0-Confined Space,1368,60
5932,Structural+AC0-Collapse,189,60
6170,Structural+AC0-Scaffold,344,60
1296,Structural+AC0-Collapse,430,60
5962,Structural+AC0-Other,734,60
5330,Structural+AC0-Falling Debris,167,60
5453,Structural+AC0-Confined Space,24,60
5588,Structural+AC0-Scaffold,624,60
5608,Structural+AC0-Stability Problem,638,60
2965,Structural+AC0-Demolition,259,60
461,Structural+AC0-Demolition,259,60
5200,Structural+AC0-Demolition,6234,60
1858,Structural+AC0-Demolition,259,60
1868,Structural+AC0-Demolition,259,60
448,Structural+AC0-Demolition,259,60
1904,Structural+AC0-Demolition,259,60
5739,Structural+AC0-Sidewalk Shed,103,60
5780,Structural+AC0-Sidewalk Shed,80,60
2053,Structural+AC0-Other,929,60
1937,Structural+AC0-Other,145,60
449,Structural+AC0-Street Collapse,259,60
1864,Structural+AC0-Street Collapse,259,60
2999,Structural+AC0-Street Collapse,6234,60
466,Structural+AC0-Street Collapse,259,60
1916,Structural+AC0-Street Collapse,259,60
3306,Structural+AC0-Street Collapse,259,60
3314,Structural+AC0-Other,259,60
2438,Structural+AC0-Other,4151,60
5567,Structural+AC0-Construction Accident,24,60
6184,Structural+AC0-Street Collapse,302,60
1249,Structural+AC0-Collapse,444,60
464,Structural+AC0-Collapse,259,60
1477,Structural+AC0-Collapse,1782,60
6292,Structural+AC0-Sidewalk Shed,68,60
3898,Structural+AC0-Stability Problem,118,60
4882,Structural+AC0-Life Safety Violations,170,60
3051,Structural+AC0-Falling Debris,56,60
6295,Structural+AC0-Sidewalk Shed,967,60
5156,Structural+AC0-Other,980,60
5331,Structural+AC0-Other,192,60
6092,Structural+AC0-Street Collapse,221,60
506,Structural+AC0-Parapet,259,60
1626,Structural+AC0-Parapet,1322,60
2440,Structural+AC0-Life Safety Violations,240,60
4491,Structural+AC0-Falling Debris,109,60
5629,Structural+AC0-Falling Debris,139,60
515,Structural+AC0-Other,259,60
536,Structural+AC0-Other,259,60
3945,Structural+AC0-Other,259,60
4729,Structural+AC0-Other,6234,60
512,Structural+AC0-Other,259,60
5914,Structural+AC0-Street Collapse,103,60
5470,Structural+AC0-Scaffold,150,60
1960,Structural+AC0-Life Safety Violations,2065,60
3967,Structural+AC0-Life Safety Violations,210,60
525,Structural+AC0-Life Safety Violations,259,60
2272,Structural+AC0-Partial Collapse,259,60
2353,Structural+AC0-Partial Collapse,259,60
2274,Structural+AC0-Partial Collapse,259,60
4153,Structural+AC0-Partial Collapse,259,60
583,Structural+AC0-Partial Collapse,259,60
514,Structural+AC0-Partial Collapse,259,60
578,Structural+AC0-Partial Collapse,259,60
607,Structural+AC0-Partial Collapse,259,60
3968,Structural+AC0-Partial Collapse,259,60
5916,Structural+AC0-Partial Collapse,6234,60
3997,Structural+AC0-Partial Collapse,259,60
520,Structural+AC0-Partial Collapse,259,60
4947,Structural+AC0-Collapse,246,60
5392,Structural+AC0-Collapse,2754,60
4005,Structural+AC0-Collapse,259,60
543,Structural+AC0-Collapse,259,60
1667,Structural+AC0-Life Safety Violations,239,60
2388,Structural+AC0-Other,126,60
6229,Structural+AC0-Partial Collapse,1629,60
2297,Structural+AC0-Partial Collapse,277,60
3519,Structural+AC0-Sidewalk Shed,211,60
3625,Structural+AC0-Stability Problem,149,60
3651,Structural+AC0-Construction Accident,6,60
1580,Structural+AC0-Falling Debris,2606,60
2299,Structural+AC0-Falling Debris,259,60
4967,Structural+AC0-Other,705,60
562,Structural+AC0-Partial Collapse,259,60
1297,Structural+AC0-Partial Collapse,314,60
1668,Structural+AC0-Evacuation,235,60
1932,Structural+AC0-Street Collapse,374,60
2322,Structural+AC0-Life Safety Violations,220,60
6340,Structural+AC0-Other,167,60
6133,Structural+AC0-Street Collapse,435,60
5084,Structural+AC0-Collapse,28,60
4869,Structural+AC0-Stability Problem,218,60
5201,Structural+AC0-Street Collapse,60,60
5366,Structural+AC0-Other,1053,60
569,Structural+AC0-Construction Accident,259,60
5886,Structural+AC0-Construction Accident,2424,60
5509,Structural+AC0-Construction Accident,141,60
6148,Structural+AC0-Confined Space,13,60
4445,Structural+AC0-Stability Problem,83,60
570,Structural+AC0-Street Collapse,259,60
6217,Structural+AC0-Street Collapse,736,60
2794,Structural+AC0-Scaffold,259,60
6164,Structural+AC0-Scaffold,898,60
5085,Structural+AC0-Falling Debris,492,60
5456,Structural+AC0-Evacuation,273,60
1821,Structural+AC0-Collapse,94,60
2830,Structural+AC0-Other,16,60
6079,Structural+AC0-Scaffold,44,60
4246,Structural+AC0-Construction Accident,36,60
5061,Structural+AC0-Street Collapse,619,60
2822,Structural+AC0-Collapse,259,60
5348,Structural+AC0-Collapse,992,60
6230,Structural+AC0-Crane,271,60
681,Structural+AC0-Other,259,60
4350,Structural+AC0-Other,259,60
6111,Structural+AC0-Other,3963,60
6134,Structural+AC0-Other,98,60
4833,Structural+AC0-Other,285,60
4884,Structural+AC0-Other,133,60
4075,Structural+AC0-Other,248,60
6357,Structural+AC0-Sidewalk Collapse,41,60
1302,Structural+AC0-Falling Debris,3945,60
675,Structural+AC0-Falling Debris,259,60
703,Structural+AC0-Falling Debris,259,60
3370,Structural+AC0-Scaffold,1151,60
636,Structural+AC0-Partial Collapse,259,60
2766,Structural+AC0-Partial Collapse,259,60
3521,Structural+AC0-Partial Collapse,3378,60
2812,Structural+AC0-Partial Collapse,259,60
3628,Structural+AC0-Scaffold,69,60
3724,Structural+AC0-Stability Problem,403,60
676,Structural+AC0-Stability Problem,259,60
4421,Structural+AC0-Other,254,60
4655,Structural+AC0-Stability Problem,493,60
719,Structural+AC0-Collapse,259,60
5569,Structural+AC0-Collapse,996,60
6231,Structural+AC0-Sidewalk Shed,351,60
