iteration,trainRMSE
5110,"[2472.4481204790695, 2319.264138392714, 2134.3964837157223, 2181.6482683210347, 2294.033715690645, 2280.6583717220574, 2280.8923535172894, 2255.374511246744, 2279.0922557946587, 2391.0584177338583]"
5120,"[2499.2486903148206, 2330.8644734217405, 2185.1484295147197, 2171.235013712371, 2286.617057867155, 2349.5124151424457, 2366.5674793334424, 2337.652082457055, 2340.097121962043, 2374.873218159624]"
5130,"[2474.767266283634, 2316.015201605942, 2147.231075363844, 2220.1495434208477, 2262.0358244950457, 2229.6614657596106, 2272.0828499635786, 2265.1162915997434, 2353.8581731949366, 2361.457067507324]"
5140,"[2482.7235082321263, 2309.1570561851963, 2181.7047129664807, 2201.5352214572863, 2256.862421784698, 2231.680509521413, 2318.1863105035204, 2287.606985538786, 2266.1692109119545, 2314.2504379289207]"
5150,"[2478.1080661685482, 2340.7017960929466, 2194.0174843821815, 2158.8180418465035, 2264.4206613461597, 2215.8570352479105, 2260.0311598899307, 2243.210730965264, 2318.729296383606, 2390.465578191404]"
5160,"[2491.179073279113, 2317.592571363918, 2189.064247782481, 2301.5267794038955, 2301.4540092120196, 2245.6143014009067, 2257.189853672129, 2303.21198620188, 2447.415087609967, 2468.3031189479057]"
5170,"[2478.5175393457016, 2326.3131363330717, 2228.5872885679823, 2243.3888507706097, 2302.699656279999, 2374.3995866038445, 2399.6495028588256, 2363.9840547151275, 2401.9761936792124, 2468.449251470303]"
5180,"[2480.333513464338, 2318.0738608906977, 2158.808244261531, 2162.851599010622, 2268.4098255622803, 2274.9176918963853, 2244.42338378606, 2218.444619600658, 2214.6558120963277, 2382.7695035160964]"
5190,"[2465.71563034995, 2319.4452266961257, 2147.4487759278277, 2171.242327212558, 2219.016464912391, 2178.98166832985, 2189.416379026767, 2172.8295592161653, 2237.1694838712688, 2402.190330290539]"
5200,"[2476.9405394203545, 2320.5824039266245, 2153.1149678344977, 2147.7260725420715, 2237.3999723262705, 2235.9309384867065, 2191.2862124479016, 2188.1896160729066, 2234.868150456266, 2347.1083243279595]"
5210,"[2484.0736947591176, 2308.9082765225585, 2193.259061921154, 2242.280937045494, 2365.6043054979914, 2264.850746208052, 2169.770764016162, 2235.943486534922, 2357.6857662154916, 2530.5953914568036]"
5220,"[2480.4967265647597, 2305.2168860587662, 2160.044016847135, 2201.5977823238672, 2249.3366656131975, 2273.087374146988, 2175.9215204497427, 2186.6018561533315, 2245.53689060987, 2372.083392758824]"
5230,"[2478.856613868575, 2310.424403365645, 2149.706519998681, 2172.3146365421903, 2236.0942076789934, 2174.4896179095354, 2162.828313976471, 2182.508024759565, 2295.480968429984, 2359.0956527284957]"
5240,"[2483.8461912703333, 2308.2681417694894, 2167.4241613604854, 2158.6648962885415, 2288.069200220381, 2202.064622115482, 2216.614668516345, 2139.276095478403, 2261.678952925824, 2301.31962563756]"
5250,"[2487.262195028617, 2330.5986044571728, 2183.4724705968465, 2154.3690174751705, 2253.726595187468, 2232.057827128616, 2226.8356378641506, 2269.893766331577, 2303.8739502305452, 2349.7197611161123]"
5260,"[2479.5737148062613, 2330.5544116661817, 2160.3066882074645, 2161.0698523770875, 2236.373209360178, 2239.345893643437, 2253.848021887207, 2209.6164500411737, 2277.968191273559, 2391.181053686177]"
5270,"[2480.8135152698387, 2333.3495660494373, 2161.723838640135, 2155.361312086924, 2340.5696437570373, 2222.202680473807, 2182.970718326903, 2134.5710396203426, 2214.725137504155, 2345.287419483026]"
5280,"[2480.509775326394, 2320.9860048733626, 2146.3686721826166, 2149.7164943518637, 2251.0981292594242, 2163.0561388088363, 2192.2090762092143, 2225.4854022813456, 2299.0232338113055, 2325.7046050110907]"
5290,"[2486.437941545735, 2313.1477671780517, 2155.2049685129123, 2087.8761076619003, 2232.851625360204, 2172.5835476945144, 2179.1932786903176, 2151.432139874633, 2233.2380734173594, 2277.5960992389155]"
5300,"[2496.9741252982467, 2322.127262849853, 2153.744813799597, 2199.3904173196506, 2261.340474755471, 2377.0761265729693, 2427.975914015683, 2405.1831981648493, 2431.8299299539244, 2458.81860602677]"
5310,"[2484.8025889142746, 2305.7073267013525, 2129.9352257309756, 2103.239264000697, 2292.4019702411183, 2184.9445564052644, 2196.692724349885, 2191.102053787819, 2232.5609164394314, 2342.97632574317]"
5320,"[2489.6511037253454, 2357.306212180309, 2233.65151635894, 2181.5259909697743, 2335.4292674840353, 2298.786591121424, 2352.2995871677545, 2403.4685753232548, 2410.630584580193, 2484.815201443121]"
5330,"[2491.618585025543, 2321.9145622915207, 2276.4540718031312, 2235.180367673866, 2276.2052188277744, 2243.4733071833416, 2229.0538285494495, 2288.5800127543353, 2422.929314929525, 2455.6669745048357]"
5340,"[2486.1458875443795, 2316.686107323863, 2168.1925542426147, 2161.1586599320653, 2191.057469918253, 2163.3806282385685, 2187.108439127037, 2246.8830608406133, 2321.8964297367547, 2280.833834419407]"
5350,"[2493.4265661913983, 2338.3263039882113, 2273.3115975637097, 2254.097896393115, 2342.0323391758056, 2243.7038996630295, 2283.0841782370285, 2269.8854595643797, 2335.137654252525, 2305.947167808188]"
5360,"[2478.9701446483446, 2315.5908679878094, 2223.881103484325, 2188.206677882818, 2307.7049213152422, 2159.340983161499, 2208.396849961235, 2175.5121308479743, 2242.3684514636134, 2292.4425736842095]"
5370,"[2461.550638829703, 2302.5876161282185, 2180.5751196807955, 2187.5795491153476, 2274.14522433467, 2167.6102360819436, 2190.1524729846187, 2263.5404882509742, 2298.4944674154885, 2361.471154652045]"
5380,"[2470.7545776016077, 2302.708777366435, 2137.7868358334144, 2144.383242261238, 2251.7744772031956, 2142.438254817257, 2243.030849207933, 2191.108588111244, 2280.930112987174, 2341.001869030245]"
5390,"[2466.66043119339, 2306.829985783002, 2158.1409976497516, 2237.286896974437, 2280.134474595597, 2236.40342616113, 2265.852905414788, 2340.685200371897, 2372.857865888148, 2519.7955948125596]"
5400,"[2466.220177374248, 2304.5520508680333, 2147.5232033259776, 2138.782936173611, 2262.1841260414058, 2186.6359313671924, 2230.8788373980265, 2244.685836791502, 2312.194025111581, 2299.8887703240125]"
5410,"[2477.2974356867994, 2323.413446808375, 2155.032989232254, 2090.311191088539, 2177.236891788544, 2260.9375397890067, 2193.291461209308, 2200.2268332157328, 2271.0975878931895, 2321.965736566694]"
5420,"[2507.474073441479, 2338.2692504675197, 2176.376291323594, 2161.87773866171, 2220.0493992770334, 2245.0076563300845, 2189.0316406924712, 2297.7392816242977, 2234.3826191693097, 2291.169110437908]"
5430,"[2497.1553066787096, 2327.1158726127405, 2175.323135717945, 2148.5977250762385, 2209.106878581272, 2165.120248656705, 2205.2594393895947, 2250.149161314526, 2202.1312298713474, 2340.454563568047]"
5440,"[2498.26349728303, 2341.371834530333, 2199.832205117101, 2148.5262496990454, 2191.213279475537, 2225.828752113402, 2180.1590034242663, 2252.9560988271073, 2305.9147685792127, 2350.1185526583704]"
5450,"[2501.9292743969427, 2323.864669334983, 2165.273174167801, 2285.5446310206717, 2298.6088541649983, 2292.6138217026146, 2360.6413849007245, 2448.6776580265414, 2435.3710800714925, 2407.3886179169363]"
5460,"[2481.988582241292, 2353.7168705211225, 2220.96429071458, 2420.280937276696, 2491.003709873887, 2418.578560934584, 2410.25165686979, 2433.226012572949, 2483.757429485218, 2487.34469444009]"
5470,"[2494.6450882955983, 2344.2580024952895, 2235.610641326903, 2226.1910226705554, 2232.565933753353, 2221.8027660983107, 2243.378195223923, 2337.8291898633684, 2331.097850659489, 2419.0601062985297]"
5480,"[2494.9115401061936, 2318.44031408757, 2156.5787450042253, 2199.2186442245998, 2204.1698139631517, 2167.147362460623, 2218.6273446125856, 2273.437502610475, 2252.266620963238, 2326.4012425622354]"
5490,"[2476.7742646080915, 2312.6162203990953, 2134.7084757730718, 2181.6359955336893, 2213.5502946624138, 2256.476394495345, 2292.23665369952, 2348.6299268239495, 2309.244945057619, 2463.760766120308]"
5500,"[2522.5018166321966, 2380.24428512438, 2187.8917423227463, 2237.173806096886, 2336.0033125747145, 2391.269500995052, 2469.251567326233, 2400.9006117237877, 2537.7029525722805, 2489.36075952906]"
5510,"[2481.8098290500643, 2330.109178711935, 2182.505417837357, 2122.70622034537, 2181.167938886331, 2216.432844980348, 2196.503718644165, 2190.329913811493, 2234.354465453797, 2326.112717713671]"
5520,"[2490.4273598444247, 2324.3628958304766, 2129.912978272595, 2128.5907801093826, 2208.1061161572215, 2190.9158254298977, 2177.2833532565496, 2268.6717859146684, 2405.8429979670886, 2343.86383091298]"
5530,"[2498.5196465309464, 2342.673883720841, 2139.189573526857, 2132.2467799866076, 2226.2089422394642, 2258.981525475341, 2210.0177057451915, 2120.7669653622356, 2244.8723589795486, 2254.046805995725]"
5540,"[2493.7095456784277, 2323.20753538713, 2171.2542004084826, 2176.871814830786, 2222.87422188513, 2226.058224728624, 2250.171896668346, 2294.021133678218, 2289.1675297057086, 2314.7379227562633]"
5550,"[2500.569849559833, 2351.4759873634507, 2223.1486752635856, 2194.981682852719, 2229.2036339823917, 2222.5837841845764, 2227.6692158106403, 2285.554537926778, 2322.0290617283263, 2337.6643391914454]"
5560,"[2485.578423532224, 2295.324506676471, 2098.7439428458115, 2180.320125928025, 2300.310795523082, 2187.558830273456, 2258.2943993046792, 2219.5455994715508, 2344.8316290390912, 2363.5553939694764]"
5570,"[2484.8682979914206, 2306.695711814679, 2140.8359818476933, 2149.4450668925683, 2294.48966428086, 2227.786201210291, 2152.0534689626634, 2199.811992400273, 2265.8305728821383, 2295.436521555024]"
5580,"[2478.8825774970983, 2314.8968612815806, 2123.40268919635, 2130.5988871021573, 2194.644666087123, 2245.463537871861, 2115.6364218274425, 2119.3667677041935, 2255.0980090018224, 2203.1181992536517]"
5590,"[2479.8951476421444, 2317.676104090742, 2137.2355654081084, 2058.559952954528, 2169.4279825039844, 2160.3101626978873, 2161.8925067312284, 2109.617141573605, 2215.1303953438714, 2268.4114138948285]"
5600,"[2471.7496799892133, 2313.3109675117907, 2086.394116066746, 2091.331655986292, 2190.8107883068355, 2123.9215966710685, 2146.348591403442, 2231.854181637583, 2277.7901030364433, 2263.9980215970895]"
5610,"[2473.2311483187614, 2317.606277693209, 2130.7463370680425, 2154.1600978267734, 2262.71213244028, 2227.572019920062, 2140.505341596952, 2236.9017619687775, 2434.8315981281794, 2258.9128833406803]"
5620,"[2478.053197823358, 2306.666726001706, 2116.785830863124, 2135.180016004407, 2221.0631400023326, 2218.021207951562, 2150.478308942451, 2131.3146121124746, 2178.250419218404, 2313.233329387986]"
5630,"[2485.517867328665, 2325.973941323755, 2145.8171982377903, 2155.059150219854, 2201.332417237171, 2201.18900115358, 2200.9403554534956, 2215.8431733109187, 2197.986337405094, 2302.624764935914]"
5640,"[2503.1684911842344, 2411.980970139176, 2195.010819189504, 2211.379291611589, 2184.8178045349746, 2251.858533643071, 2278.506107344825, 2258.48091823314, 2352.1798792505147, 2362.4422610606343]"
5650,"[2493.5998139364433, 2319.8852173915484, 2169.5895704509066, 2209.336442231982, 2233.107282024095, 2190.868645830019, 2224.586956272252, 2318.0925981340024, 2335.2321877641407, 2437.236678546328]"
5660,"[2485.504167206547, 2349.534722611155, 2157.4717587283044, 2198.136404295067, 2222.664058300772, 2207.3459994627724, 2256.246769033211, 2262.639393309648, 2315.1155194980247, 2439.5885187710883]"
5670,"[2491.4947656743184, 2305.959299021573, 2197.6765453446556, 2170.0361781298566, 2194.0014080849696, 2193.2544582480937, 2209.1396882603813, 2225.689150213419, 2307.2975444976787, 2325.432567703041]"
5680,"[2500.57780480438, 2348.68333831828, 2295.5419199588423, 2316.2457843236966, 2452.9308789369584, 2439.7902975759125, 2334.7972212636187, 2290.8124724077297, 2417.893083426848, 2359.8729993758775]"
5690,"[2490.076268880465, 2345.831285206063, 2211.020451881862, 2151.8779469960614, 2241.1773161608417, 2257.851354812065, 2244.4030915269263, 2190.8077831263204, 2188.6052894854965, 2418.6685970944786]"
5700,"[2488.2288014156293, 2276.6279209672316, 2165.141094970957, 2182.479957068855, 2280.964862064583, 2303.746767922719, 2281.084428606146, 2381.42293497002, 2349.5151297527514, 2466.435380076614]"
5710,"[2485.3053154491154, 2290.6019407208764, 2125.7525203874593, 2169.173984050242, 2267.675457090526, 2241.1414765452164, 2172.085955295215, 2249.718366232321, 2194.300588860256, 2307.8354847770943]"
5720,"[2478.224443566977, 2302.418992171368, 2147.829645708422, 2133.845368013915, 2253.2921513163687, 2266.150430006321, 2121.448328218124, 2208.5669181324065, 2188.7610001935022, 2356.7999648294226]"
5730,"[2481.2274769896044, 2300.133644107932, 2106.9437644428326, 2140.1176520065737, 2216.0227454279698, 2249.7626663365404, 2191.273170333877, 2220.264521462221, 2206.0161051024875, 2339.536448872172]"
5740,"[2485.071535428126, 2276.8889797168968, 2073.133426432201, 2120.3740962216616, 2186.924273898056, 2199.9652537742936, 2113.4852757157614, 2195.4876601455217, 2142.0583268741902, 2273.5822594717315]"
5750,"[2482.381093663018, 2285.2908535767483, 2046.4453422364145, 2106.4316279530804, 2224.068503328493, 2199.298882761613, 2106.0678047076326, 2213.0318548594837, 2214.852088332959, 2405.556812332367]"
5760,"[2485.2492217205345, 2286.5401718251765, 2075.788545232344, 2162.4712267350574, 2292.029153857321, 2158.7004921942207, 2055.3327403450016, 2158.5707920222017, 2127.315002661267, 2324.3771119809057]"
5770,"[2512.730283543621, 2373.8253329394556, 2176.688886341554, 2205.3166571688926, 2224.857839386647, 2166.7733888166313, 2177.1313309571156, 2201.0128355962247, 2173.7568399804654, 2309.8634073550556]"
5780,"[2505.6694767930258, 2299.9132129879904, 2132.939431711133, 2141.3386924564356, 2163.5019599306656, 2167.2058146870563, 2123.8076533929125, 2178.8887144205314, 2147.256074818625, 2316.370025873633]"
5790,"[2516.4615128084292, 2286.104925311573, 2092.6123642893085, 2185.175324711576, 2164.9167924086732, 2192.873431544979, 2285.2381661947115, 2277.890168659891, 2253.022516151313, 2428.5313957561525]"
5800,"[2511.295686738591, 2288.8598782073177, 2129.5165238800537, 2073.4649498548306, 2207.5903592683912, 2208.8803283086672, 2173.3238802349547, 2219.198830984886, 2313.899642325635, 2318.5765677942054]"
5810,"[2505.440807804939, 2275.8609761692164, 2077.9265318911403, 2061.0244869976445, 2170.9312505978382, 2158.6025905509564, 2110.2646791584625, 2234.720974012593, 2240.577729136642, 2143.734709814116]"
5820,"[2516.9322295573793, 2320.8222491130996, 2098.8322116929457, 2083.89072621709, 2222.7490827522156, 2185.976678081762, 2197.924087838697, 2249.192833996901, 2256.37252108553, 2447.128084581007]"
5830,"[2512.164967261974, 2331.778914915653, 2161.55047889161, 2274.8631278035014, 2325.498836902142, 2326.2651844508027, 2319.9438658465324, 2377.376048666576, 2360.307307989996, 2472.011731577498]"
5840,"[2521.221546063676, 2309.966211221354, 2128.0079605828073, 2115.764359264251, 2268.242946095719, 2207.884919957662, 2193.560570454504, 2186.509377848445, 2335.371755853513, 2418.340182500863]"
5850,"[2505.7413720063605, 2369.487676992034, 2264.823545741517, 2256.5853571958455, 2293.116143744158, 2274.595438422065, 2234.0831023923997, 2265.486724648006, 2404.7500448097676, 2429.373050602381]"
5860,"[2495.8762474827286, 2386.1130609661127, 2261.195109408907, 2284.5891311454234, 2326.71757923806, 2261.913251548963, 2286.479221068879, 2344.0004437770212, 2329.094531288425, 2411.4324038430627]"
5870,"[2486.6353051984734, 2372.2874379882987, 2252.767788480828, 2185.900716659057, 2255.8904108131965, 2190.2133747545604, 2212.6731158639773, 2264.4540055911953, 2252.624245343688, 2401.8095788664673]"
5880,"[2489.5524427136183, 2346.7981857032037, 2205.919040096952, 2170.1434299306293, 2274.241488447321, 2188.955192710512, 2266.7269482350825, 2262.3601464513663, 2266.0065886874436, 2422.1204828592104]"
5890,"[2481.7117462692463, 2311.552880645979, 2123.0136465806518, 2100.7294985179424, 2256.9556843911346, 2214.2181896571733, 2192.9441286164265, 2253.8552870176554, 2228.7784649060654, 2257.072323685803]"
5900,"[2477.410657154627, 2331.450289055802, 2220.6962956856655, 2235.855220633282, 2285.6114570046393, 2184.96239884613, 2215.639204205533, 2193.006101164412, 2236.1335888460067, 2309.999423286341]"
5910,"[2472.2160210924794, 2330.0568071025978, 2194.603606845227, 2158.450474800921, 2231.0089337638974, 2181.8884406411544, 2208.544581122381, 2266.8843847657295, 2331.3764218288175, 2370.6025317839694]"
5920,"[2479.3464408128707, 2310.0080812572623, 2152.439130469945, 2106.9378946781026, 2237.785454840306, 2216.4523810514493, 2209.288613119383, 2194.826733765647, 2222.722755245344, 2330.050300008448]"
5930,"[2474.6911297383936, 2316.0908877656884, 2162.6616789468826, 2151.391132838218, 2237.639259359205, 2143.0396937364876, 2169.4418818398676, 2208.4398914571666, 2240.668267172166, 2208.6801371578204]"
5940,"[2476.5657659884187, 2305.1161898585797, 2228.050341827226, 2096.0794110507472, 2205.775507083757, 2165.4120389718905, 2180.478551013692, 2158.3623263403633, 2238.2102949607365, 2244.3740103520827]"
5950,"[2475.1674011105993, 2293.8807365826124, 2151.0892398755545, 2096.792770821376, 2197.046705326699, 2085.5849124868387, 2131.0430728696747, 2113.2744036693393, 2133.1268014421257, 2227.2981381861478]"
5960,"[2474.466638881512, 2303.2216419584915, 2117.7335287823357, 2113.767699541365, 2189.9521870445215, 2103.603413909946, 2148.082052788455, 2069.84601873759, 2176.1009861308708, 2190.083558905827]"
5970,"[2487.529154092283, 2277.3017730328456, 2099.8607768740408, 2164.115169935369, 2217.9839603135783, 2150.889577527367, 2157.316264114253, 2199.115081271543, 2171.889890266678, 2252.000433649887]"
5980,"[2500.218741585254, 2299.143181040522, 2149.181547310713, 2099.813265839952, 2191.964736395398, 2213.9346100357743, 2108.6811830671, 2213.256469420728, 2224.3250116968293, 2272.6725767901594]"
5990,"[2504.4874132560867, 2289.6198172126956, 2120.5920111933783, 2086.9865457192604, 2206.52667801916, 2176.8253443706676, 2163.416164655289, 2269.7494180652325, 2131.7834253913047, 2266.8442451594588]"
6000,"[2487.230177709258, 2274.7666243011363, 2136.257459490926, 2087.0866646789095, 2203.1380419312836, 2159.898126316974, 2056.8643385393902, 2188.053158132876, 2193.581036239071, 2244.4287652075554]"
6010,"[2481.3221831654196, 2307.6687950420483, 2149.244612505349, 2091.8990507632457, 2171.6553886085585, 2153.728069875736, 2205.0562803075272, 2152.2256688605794, 2221.6820370372666, 2220.623318307671]"
6020,"[2487.304884418976, 2300.088145961365, 2095.8075248102273, 2069.940872944947, 2212.300960158521, 2286.147834073164, 2152.8891239432573, 2150.8401697543945, 2191.8326199408843, 2341.539290166683]"
6030,"[2491.938405044392, 2305.653742147083, 2128.512051362712, 2071.537958068154, 2331.956813105834, 2224.613877121028, 2155.9977459558177, 2197.7807081525298, 2301.1683146708006, 2317.0422888441794]"
6040,"[2486.869649594325, 2301.012513551828, 2105.864612314966, 2105.4976381517777, 2301.5968091226387, 2201.0945874312674, 2151.92708607122, 2276.2236408673016, 2380.458633227341, 2246.996570027822]"
6050,"[2489.3276915706497, 2305.7023354040534, 2169.203817298649, 2275.9951747186265, 2386.5256850805326, 2313.7754547764816, 2422.69827007709, 2531.4404157368135, 2541.3919924951747, 2517.5773702907313]"
6060,"[2526.4863415904047, 2300.6638780926237, 2155.9890223708876, 2157.7177677638097, 2305.2808270893465, 2285.638757745258, 2387.053369404168, 2258.3145604536458, 2329.914748361436, 2361.6364748753663]"
6070,"[2510.7778234867183, 2302.4784357250346, 2215.2612030374803, 2171.59897245354, 2241.726353766801, 2276.346157696856, 2279.6413516660828, 2398.768524184165, 2226.7436534001845, 2409.8297283301254]"
6080,"[2509.3677573211226, 2306.188151384969, 2104.479533387431, 2176.8786138757055, 2290.2173849348906, 2273.4687978783, 2222.7076617218636, 2315.9400682232217, 2276.9787027066495, 2355.851853534232]"
6090,"[2506.059065993468, 2335.507365158632, 2112.700125751084, 2089.675285233454, 2270.9535382458957, 2349.8659244385817, 2206.2545053966746, 2206.0991180067076, 2198.446194837734, 2360.229645415791]"
6100,"[2493.896446945195, 2315.611146670947, 2181.4750132927575, 2174.8706992761263, 2251.511534379324, 2234.237442928376, 2243.6332707308634, 2250.084050198535, 2251.034178151404, 2349.490931962011]"
6110,"[2512.1178896957344, 2360.460644307766, 2178.5088352598036, 2133.393633986948, 2309.5922543636316, 2261.67355948516, 2266.9940501029528, 2357.631779574683, 2312.780200206679, 2465.462609051783]"
6120,"[2511.774086546933, 2368.096858455927, 2253.900248981641, 2307.6716178436836, 2357.192098830571, 2314.5042092392714, 2321.1929001291865, 2313.75995061342, 2365.259993174253, 2480.2517396898907]"
6130,"[2520.9937108669287, 2324.322472618004, 2195.145963806076, 2239.8787520688907, 2286.806525614515, 2243.40077936044, 2370.6616321260294, 2388.7758748088436, 2435.351726258118, 2519.089639346038]"
6140,"[2523.1555560909865, 2285.6445002337314, 2157.231301343166, 2186.6510239510535, 2254.5728051960336, 2228.7105736889825, 2195.772141023451, 2336.4278132233694, 2369.251988658746, 2420.6861254702926]"
6150,"[2516.8746510362266, 2266.116170291971, 2144.5370937038783, 2113.1955158536293, 2180.2142058566387, 2241.8688527287277, 2255.792855084355, 2310.297332692406, 2236.0274660317805, 2271.839915450546]"
6160,"[2510.7798652487545, 2273.7895836364855, 2107.7579945588195, 2062.031219032795, 2185.6665973844606, 2084.836573122067, 2081.5582751116413, 2120.062993006522, 2193.7623997130336, 2319.8587638870226]"
6170,"[2517.468972401053, 2391.7757085157396, 2205.5111805077595, 2202.8618511289164, 2220.97765465942, 2249.6453847974217, 2270.6401791244007, 2300.084452025922, 2221.0521500499885, 2390.50857591806]"
6180,"[2509.3602107723855, 2281.7995027453776, 2081.0247222924218, 2093.7115207818824, 2186.8294452015566, 2206.0942764069255, 2146.966655752692, 2193.295543506275, 2262.5230069382496, 2344.2538558182755]"
6190,"[2526.202012607504, 2335.1212401642033, 2257.9632624670435, 2243.44650699885, 2382.7149515752953, 2324.7638075030927, 2365.263914619955, 2447.102137570519, 2393.202519000645, 2443.6494793225875]"
6200,"[2524.143852780549, 2292.853432434474, 2142.17752894295, 2162.716419880949, 2218.258024057473, 2222.4975316218947, 2348.640378810564, 2277.054696448385, 2214.748198377688, 2406.2194267363093]"
6210,"[2540.7118802910545, 2339.0184868528604, 2238.5759501526786, 2161.7349193032783, 2254.1135140431497, 2161.761159872432, 2364.189736831549, 2330.441218349959, 2374.1985128151255, 2400.5745981674627]"
6220,"[2535.1010627115343, 2304.9360931755627, 2117.0810624978553, 2119.7729495714216, 2302.3662719722206, 2358.570775422693, 2301.4912335675817, 2397.792641089798, 2417.6354529850396, 2344.4715545643035]"
6230,"[2537.0291546131607, 2342.3444149256316, 2218.5931342221998, 2144.4530642606746, 2323.6823110161195, 2420.811238539599, 2249.167439767274, 2380.4019770366644, 2426.4788924090476, 2420.281817547949]"
6240,"[2505.2279761925415, 2307.4777117997473, 2208.288052804785, 2142.5656433612935, 2217.462343609314, 2347.0970487699224, 2240.156105671175, 2304.129347386202, 2364.3131813906275, 2351.5255828888753]"
6250,"[2501.708345191426, 2323.8909257281352, 2260.749293670008, 2194.6156273047945, 2246.680396987659, 2215.550328866589, 2225.917548422593, 2402.6725400942773, 2397.1929948108473, 2376.4098137940673]"
6260,"[2518.92090293083, 2327.5292731403465, 2182.968314926751, 2229.8384771795113, 2249.0200470496047, 2233.6288310248146, 2186.3138908481214, 2260.8050713148236, 2469.516473655732, 2295.075413485018]"
6270,"[2508.9977451635505, 2310.1294308598895, 2209.9080743523195, 2285.9725214907176, 2246.6908988092023, 2213.3926010268015, 2188.4072531079205, 2367.392513073499, 2310.744840250608, 2437.9378057712697]"
6280,"[2510.4788696819246, 2296.8423178964895, 2165.3310091275926, 2255.4451708219763, 2239.7839435200135, 2278.790055301908, 2226.0300305831624, 2434.588488744681, 2387.5806315823884, 2386.509956265335]"
6290,"[2521.9026917178835, 2310.5407961679825, 2155.4309451019462, 2208.6582109583264, 2293.341188742542, 2220.279321742822, 2180.684090251936, 2371.702035748523, 2264.8167688855015, 2383.1343626640796]"
6300,"[2528.9707046767003, 2284.4649200207923, 2131.745842889342, 2127.596801465675, 2225.5869182842102, 2200.2094338969955, 2125.055088571024, 2362.227372111655, 2351.5097772781764, 2390.132939427713]"
6310,"[2506.2584691089237, 2270.535880625264, 2051.469055831832, 2028.2606247553722, 2115.4151376151326, 2147.1666551488233, 2191.0550595057243, 2397.3504897915745, 2257.905820925751, 2257.285782826317]"
6320,"[2505.846956513221, 2320.322131534212, 2143.2460319899524, 2215.075361316563, 2292.2684030230994, 2299.6997253830946, 2248.2460301659776, 2339.510928161085, 2374.8443826524676, 2405.50143844571]"
6330,"[2510.264955627812, 2295.6130555189143, 2222.791729986885, 2127.749791613289, 2264.499742018267, 2240.8958745276886, 2238.672945994772, 2338.2228208655893, 2172.4145372830058, 2362.57799218926]"
6340,"[2503.559405322618, 2318.4445935985786, 2187.6813820143448, 2214.1563732410686, 2373.0658071350613, 2223.369761865341, 2320.9819491813478, 2363.0230509909143, 2167.925026669349, 2403.783456166733]"
6350,"[2492.975016343594, 2310.2436806111755, 2200.6689471168875, 2089.970862841023, 2168.396896304973, 2285.30048926013, 2291.025496673088, 2359.0072925864347, 2339.5835385258333, 2438.168759689713]"
6360,"[2513.160416878625, 2316.4800024010324, 2241.013593069541, 2193.884993613539, 2235.132570177234, 2185.236380723939, 2174.406828143077, 2189.001215305652, 2211.7222497184393, 2527.886707701244]"
6370,"[2506.25642714466, 2282.1390624049004, 2162.989541809847, 2059.321779323348, 2100.0924073606993, 2176.94904576858, 2190.045976508858, 2179.9133831351373, 2125.7426322618126, 2394.284965973488]"
6380,"[2505.1626860807987, 2311.324438766536, 2144.4724707454875, 2100.658337529833, 2045.5787120124196, 2127.5599377828435, 2225.8167196170834, 2159.8777571276323, 2273.888770364698, 2407.6282671864974]"
6390,"[2510.984750894133, 2326.9689890772206, 2133.252624260815, 2036.1637002212847, 2083.7214563897037, 2124.9180048942676, 2213.5531316753973, 2199.862925484567, 2164.4895044989285, 2445.7117404545975]"
6400,"[2495.555482545786, 2311.770859451283, 2205.4389207730665, 2041.8231719898383, 2131.045518796332, 2139.0922182584623, 2171.0378972384756, 2116.680802066852, 2125.231710589894, 2315.799860605607]"
6410,"[2503.676994881792, 2274.648308344088, 2074.730677463859, 2002.4233644187102, 2095.6184164056253, 2165.961342105718, 2242.9107009644936, 2228.9440893825126, 2311.376243253832, 2297.210510486727]"
6420,"[2509.211711376983, 2282.3733031889196, 2124.9018054552403, 2056.4980945757443, 2130.8264561652377, 2224.2095413156844, 2113.4123569600565, 2287.9147776948616, 2298.1703693955506, 2381.7418378850903]"
6430,"[2518.379665205531, 2283.739411762102, 2056.3134819614256, 2051.6621358781745, 2054.6177107935678, 2153.438923167649, 2116.4431610363795, 2084.9263748222397, 2153.5379226029772, 2207.4475232063396]"
6440,"[2516.008985582643, 2264.5463328296933, 2025.3864825059106, 2030.7977175788003, 2068.701677315741, 2157.8503956970317, 2110.8396925887228, 2143.917570617117, 2114.3901669666498, 2354.962142304972]"
6450,"[2519.2756100836714, 2285.67966092935, 2110.1517360308603, 2010.9969980724695, 2056.8065328213074, 2057.5087518282553, 2061.949852154128, 2164.8391931536457, 2220.4221163034344, 2268.325999970099]"
6460,"[2501.5356521865706, 2253.168557723713, 2034.1698642272565, 2022.835399027181, 2046.0412762462668, 2051.684782871971, 2043.1145234118512, 2119.9446018701415, 2115.7725790879617, 2224.9333855894574]"
6470,"[2506.103633570742, 2295.98144433279, 2137.623054567185, 2124.7858772905697, 2140.6675971755744, 2190.201995045448, 2212.930550058469, 2277.5588078729866, 2251.574936255876, 2365.802473007536]"
