,Incident Type,Response Time,minute
5000,Structural+AC0-Collapse,6234.0,60
4478,Structural+AC0-Sidewalk Shed,1390.2166666666667,60
4480,Structural+AC0-Collapse,177.86666666666667,60
4520,Structural+AC0-Street Collapse,3253.133333333333,60
7055,Structural+AC0-Construction Accident,134.46666666666667,60
7219,Structural+AC0-Bricks,2451.8166666666666,60
7097,Structural+AC0-Construction Accident,202.33333333333334,60
7209,Structural+AC0-Land Slide from Rain,141.43333333333334,60
7099,Structural+AC0-Collapse,6234.0,60
5115,Structural+AC0-Evacuation,6234.0,60
7131,Structural+AC0-Other,207.08333333333334,60
4573,Structural+AC0-Construction Accident,178.25,60
7119,Structural+AC0-Street Collapse,1031.9,60
4591,Structural+AC0-Scaffold,57.78333333333333,60
4614,Structural+AC0-Collapse,171.3,60
4616,Structural+AC0-Parapet,103.51666666666667,60
7182,Structural+AC0-Street Collapse,548.5833333333334,60
7161,Structural+AC0-Street Collapse,1024.8333333333335,60
7143,Structural+AC0-Scaffold,136.01666666666668,60
4633,Structural+AC0-Partial Collapse,113.66666666666667,60
7121,Structural+AC0-Stability Problem,1530.9666666666667,60
7222,Structural+AC0-Confined Space,251.35000000000002,60
7174,Structural+AC0-Construction Accident,60.28333333333333,60
7136,Structural+AC0-Partial Collapse,341.1166666666667,60
4657,Structural+AC0-Collapse,6234.0,60
7163,Structural+AC0-Street Collapse,153.6,60
4643,Structural+AC0-Partial Collapse,174.5,60
4644,Structural+AC0-Other,826.8833333333333,60
7150,Structural+AC0-Bricks,91.95,60
4674,Structural+AC0-Stability Problem,6234.0,60
4691,Structural+AC0-Street Collapse,6234.0,60
4666,Structural+AC0-Scaffold,155.05,60
7271,Structural+AC0-Collapse,874.7333333333333,60
4667,Structural+AC0-Construction Accident,82.03333333333333,60
4669,Structural+AC0-Scaffold,92.43333333333334,60
7260,Structural+AC0-Falling Debris,289.0,60
7203,Structural+AC0-Scaffold,193.91666666666666,60
4690,Structural+AC0-Stability Problem,91.28333333333333,60
7272,Structural+AC0-Scaffold,156.65,60
4695,Structural+AC0-Collapse,1206.4666666666667,60
4700,Structural+AC0-Scaffold,370.73333333333335,60
4720,Structural+AC0-Partial Collapse,414.1666666666667,60
7273,Structural+AC0-Collapse,162.76666666666668,60
7232,Structural+AC0-Stability Problem,6234.0,60
4761,Structural+AC0-Construction Accident,71.46666666666667,60
4766,Structural+AC0-Falling Debris,374.06666666666666,60
4719,Structural+AC0-Stability Problem,6234.0,60
7240,Structural+AC0-Confined Space,539.7500000000001,60
7207,Structural+AC0-Elevator,107.58333333333333,60
7288,Structural+AC0-Elevator,289.1666666666667,60
4823,Structural+AC0-Life Safety Violations,6234.0,60
7230,Structural+AC0-Collapse,159.86666666666667,60
4806,Structural+AC0-Construction Accident,266.1166666666667,60
7303,Structural+AC0-Life Safety Violations,320.6333333333333,60
4826,Structural+AC0-Street Collapse,326.9166666666667,60
4828,Structural+AC0-Sidewalk Shed,189.6,60
4829,Structural+AC0-Stability Problem,81.03333333333333,60
4839,Structural+AC0-Demolition,1223.3666666666666,60
7290,Structural+AC0-Partial Collapse,124.56666666666668,60
7256,Structural+AC0-Evacuation,127.11666666666669,60
4848,Structural+AC0-Life Safety Violations,259.65000000000003,60
4854,Structural+AC0-Collapse,254.68333333333337,60
7291,Structural+AC0-Falling Debris,217.46666666666667,60
7270,Structural+AC0-Other,6234.0,60
4876,Structural+AC0-Falling Debris,192.43333333333334,60
7277,Structural+AC0-Other,444.8833333333333,60
7279,Structural+AC0-Construction Accident,154.91666666666666,60
4917,Structural+AC0-Scaffold,484.3833333333333,60
4984,Structural+AC0-Stability Problem,1768.9166666666667,60
4985,Structural+AC0-Collapse,286.45,60
4986,Structural+AC0-Other,202.85,60
7301,Structural+AC0-Partial Collapse,3298.616666666667,60
7294,Structural+AC0-Collapse,214.3,60
5005,Structural+AC0-Construction Accident,50.88333333333333,60
5019,Structural+AC0-Evacuation,461.96666666666664,60
5966,Structural+AC0-Bricks,225.65,60
7323,Structural+AC0-Stability Problem,260.3833333333334,60
5022,Structural+AC0-Falling Debris,118.06666666666666,60
5023,Structural+AC0-Tunnel,152.13333333333333,60
5045,Structural+AC0-Scaffold,211.06666666666666,60
7314,Structural+AC0-Scaffold,483.21666666666664,60
7315,Structural+AC0-Falling Debris,82.5,60
7335,Structural+AC0-Collapse,247.65000000000003,60
5069,Structural+AC0-Other,109.75,60
5070,Structural+AC0-Evacuation,244.8666666666667,60
7329,Structural+AC0-Scaffold,168.43333333333334,60
7330,Structural+AC0-Falling Debris,346.98333333333335,60
5073,Structural+AC0-Sidewalk Shed,142.06666666666666,60
7338,Structural+AC0-Collapse,754.7166666666667,60
5097,Structural+AC0-Confined Space,19.166666666666668,60
5099,Structural+AC0-Stability Problem,1204.6833333333334,60
7353,Structural+AC0-Street Collapse,170.28333333333333,60
5101,Structural+AC0-Life Safety Violations,348.76666666666665,60
5107,Structural+AC0-Stability Problem,171.21666666666667,60
7377,Structural+AC0-Collapse,6234.0,60
5148,Structural+AC0-Falling Debris,310.43333333333334,60
5191,Structural+AC0-Scaffold,675.9166666666666,60
7384,Structural+AC0-Other,60.38333333333333,60
7365,Structural+AC0-Collapse,122.61666666666669,60
5287,Structural+AC0-Demolition,2735.9666666666667,60
5252,Structural+AC0-Crane,185.98333333333332,60
5292,Structural+AC0-Partial Collapse,247.28333333333336,60
5294,Structural+AC0-Elevator,24.883333333333333,60
5311,Structural+AC0-Confined Space,120.96666666666667,60
7412,Structural+AC0-Stability Problem,1358.4333333333334,60
5340,Structural+AC0-Falling Debris,151.26666666666668,60
5358,Structural+AC0-Collapse,132.4,60
7424,Structural+AC0-Evacuation,73.0,60
7434,Structural+AC0-Street Collapse,47.36666666666667,60
5443,Structural+AC0-Life Safety Violations,188.01666666666668,60
5483,Structural+AC0-Construction Accident,167.51666666666668,60
7461,Structural+AC0-Collapse,6234.0,60
7453,Structural+AC0-Life Safety Violations,345.15,60
7454,Structural+AC0-Scaffold,434.98333333333335,60
7458,Structural+AC0-Life Safety Violations,106.81666666666666,60
5543,Structural+AC0-Scaffold,456.46666666666664,60
5560,Structural+AC0-Street Collapse,634.1833333333333,60
5619,Structural+AC0-Bricks,94.76666666666667,60
5621,Structural+AC0-Bridge,260.18333333333334,60
5691,Structural+AC0-Partial Collapse,38.333333333333336,60
7478,Structural+AC0-Scaffold,173.88333333333333,60
5695,Structural+AC0-Other,39.63333333333333,60
5732,Structural+AC0-Parapet,151.56666666666666,60
5774,Structural+AC0-Parapet,6234.0,60
5748,Structural+AC0-Scaffold,868.8666666666667,60
7500,Structural+AC0-Other,1079.7166666666667,60
