,Incident Type,Response Time,minute
6999,Fire+AC0-2nd Alarm,50.916666666666664,60
3853,Fire+AC0-3rd Alarm,505.1333333333334,60
3860,Fire+AC0-2nd Alarm,1388.55,60
6838,Fire+AC0-2nd Alarm,123.45000000000002,60
6969,Fire+AC0-4th Alarm,4931.0,60
3861,Fire+AC0-1st Alarm,68.51666666666667,60
3877,Fire+AC0-10+AC0-76 (Commercial High Rise),84.41666666666667,60
3878,Fire+AC0-2nd Alarm,109.7,60
3931,Fire+AC0-3rd Alarm,4931.0,60
3888,Fire+AC0-1st Alarm,1039.2666666666669,60
7012,Fire+AC0-2nd Alarm,120.01666666666667,60
3889,Fire+AC0-3rd Alarm,281.9166666666667,60
6951,Fire+AC0-4th Alarm,2441.9166666666665,60
3906,Fire+AC0-School,76.5,60
7014,Fire+AC0-1st Alarm,4931.0,60
3910,Fire+AC0-School,40.61666666666667,60
3917,Fire+AC0-4th Alarm,1459.5833333333333,60
3930,Fire+AC0-Brush Fire 2nd Alarm,253.68333333333337,60
3929,Fire+AC0-10+AC0-76 (Commercial High Rise),39.13333333333333,60
3933,Fire+AC0-4th Alarm,1242.6166666666666,60
3934,Fire+AC0-10+AC0-77 (Residential High Rise),18.866666666666667,60
3935,Fire+AC0-1st Alarm,35.96666666666667,60
3936,Fire+AC0-10+AC0-77 (Residential High Rise),80.61666666666666,60
6930,Fire+AC0-3rd Alarm,584.4333333333333,60
6931,Fire+AC0-2nd Alarm,905.1666666666666,60
3985,Fire+AC0-2nd Alarm,4931.0,60
3958,Fire+AC0-10+AC0-77 (Residential High Rise),1206.4833333333333,60
3957,Fire+AC0-2nd Alarm,299.18333333333334,60
3963,Fire+AC0-1st Alarm,649.6666666666666,60
3964,Fire+AC0-1st Alarm,69.88333333333334,60
6970,Fire+AC0-10+AC0-76 (Commercial High Rise),55.266666666666666,60
6910,Fire+AC0-2nd Alarm,125.41666666666669,60
3989,Fire+AC0-10+AC0-76 (Commercial High Rise),73.93333333333334,60
4014,Fire+AC0-1st Alarm,173.96666666666667,60
4125,Fire+AC0-5th Alarm,4931.0,60
4016,Fire+AC0-1st Alarm,615.2833333333333,60
4031,Fire+AC0-Explosion,85.95,60
4061,Fire+AC0-2nd Alarm,329.6666666666667,60
7015,Fire+AC0-2nd Alarm,37.81666666666667,60
6972,Fire+AC0-Manhole,504.5166666666667,60
4069,Fire+AC0-Sensitive Location,74.98333333333333,60
6941,Fire+AC0-10+AC0-77 (Residential High Rise),49.2,60
6995,Fire+AC0-Manhole,43.733333333333334,60
4121,Fire+AC0-10+AC0-77 (Residential High Rise),76.68333333333334,60
4124,Fire+AC0-Sensitive Location,726.9833333333333,60
4137,Fire+AC0-1st Alarm,4931.0,60
4127,Fire+AC0-1st Alarm,30.81666666666667,60
4128,Fire+AC0-10+AC0-77 (Residential High Rise),55.61666666666667,60
4129,Fire+AC0-1st Alarm,43.916666666666664,60
