,Incident Type,Response Time,minute
7110,Law Enforcement+AC0-Suspicious Package,16.35,60
4275,Law Enforcement+AC0-Suspicious Package,47.583333333333336,60
4300,Law Enforcement+AC0-Suspicious Package,1145.0,60
4287,Law Enforcement+AC0-Suspicious Package,171.15,60
4309,Law Enforcement+AC0-Haz Mat,1145.0,60
7125,Law Enforcement+AC0-Suspicious Package,4.183333333333334,60
4339,Law Enforcement+AC0-Suspicious powder,1145.0,60
4406,Law Enforcement+AC0-Suspicious Package,94.55,60
4452,Law Enforcement+AC0-Suspicious Package,1.8666666666666667,60
4455,Law Enforcement+AC0-Suspicious Package,171.08333333333334,60
4456,Law Enforcement+AC0-Suspicious Package,14.433333333333334,60
7064,Law Enforcement+AC0-Suspicious Package,71.83333333333333,60
7065,Law Enforcement+AC0-Device,40.55,60
7094,Law Enforcement+AC0-Suspicious Package,54.06666666666667,60
7066,Law Enforcement+AC0-Suspicious Package,106.3,60
4475,Law Enforcement+AC0-Suspicious Vehicle,56.06666666666667,60
7082,Law Enforcement+AC0-Suspicious Package,1145.0,60
7157,Law Enforcement+AC0-Suspicious Package,67.13333333333334,60
7095,Law Enforcement+AC0-Suspicious Package,73.46666666666667,60
4502,Law Enforcement+AC0-Suspicious Package,74.35,60
4516,Law Enforcement+AC0-Residence Search,245.66666666666669,60
7096,Law Enforcement+AC0-Suspicious Package,72.83333333333333,60
7128,Law Enforcement+AC0-Suspicious Package,85.01666666666667,60
7201,Law Enforcement+AC0-Suspicious Package,47.85,60
4544,Law Enforcement+AC0-Suspicious Package,172.66666666666666,60
4568,Law Enforcement+AC0-Suspicious Package,34.03333333333334,60
7098,Law Enforcement+AC0-Report of a Bomb Threat,93.9,60
4793,Law Enforcement+AC0-Suspicious Package,33.333333333333336,60
5147,Law Enforcement+AC0-Bomb Threat,64.78333333333335,60
7141,Law Enforcement+AC0-Suspicious Package,67.48333333333333,60
4586,Law Enforcement+AC0-Suspicious Package,67.48333333333333,60
7234,Law Enforcement+AC0-Suspicious Package,1145.0,60
4588,Law Enforcement+AC0-Other,283.7,60
4592,Law Enforcement+AC0-Suspicious Package,1145.0,60
7132,Law Enforcement+AC0-Suspicious Package,57.96666666666667,60
4656,Law Enforcement+AC0-Other,1145.0,60
4615,Law Enforcement+AC0-Suspicious Package,31.683333333333337,60
7134,Law Enforcement+AC0-Suspicious Package,46.55,60
4621,Law Enforcement+AC0-Suspicious Package,26.366666666666667,60
7259,Law Enforcement+AC0-Suspicious Package,1145.0,60
7120,Law Enforcement+AC0-Suspicious Package,34.050000000000004,60
7122,Law Enforcement+AC0-Suspicious Package,74.58333333333333,60
7123,Law Enforcement+AC0-Suspicious Package,53.36666666666667,60
4639,Law Enforcement+AC0-Suspicious Package,39.65,60
7146,Law Enforcement+AC0-Device,83.3,60
7147,Law Enforcement+AC0-Device,61.88333333333334,60
7149,Law Enforcement+AC0-Device,166.96666666666667,60
4645,Law Enforcement+AC0-Haz Mat,88.73333333333333,60
7153,Law Enforcement+AC0-Suspicious Package,35.916666666666664,60
7164,Law Enforcement+AC0-Suspicious Package,84.4,60
7237,Law Enforcement+AC0-Suspicious Package,7.666666666666668,60
4663,Law Enforcement+AC0-Haz Mat,1145.0,60
4665,Law Enforcement+AC0-Other,1145.0,60
4660,Law Enforcement+AC0-Device,61.26666666666667,60
4661,Law Enforcement+AC0-Suspicious Package,44.75,60
4664,Law Enforcement+AC0-Suspicious Package,789.0833333333334,60
7184,Law Enforcement+AC0-Suspicious Package,119.7,60
4911,Law Enforcement+AC0-Other,1145.0,60
4751,Law Enforcement+AC0-Suspicious Package,35.93333333333333,60
7214,Law Enforcement+AC0-Suspicious Package,68.55,60
